Name,Smiles,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,ExactMolWt,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,FractionCSP3,HallKierAlpha,HeavyAtomCount,HeavyAtomMolWt,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,MaxAbsEStateIndex,MaxAbsPartialCharge,MaxEStateIndex,MaxPartialCharge,MinAbsEStateIndex,MinAbsPartialCharge,MinEStateIndex,MinPartialCharge,MolLogP,MolMR,MolWt,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRadicalElectrons,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,NumValenceElectrons,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,RingCount,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea,qed
trifluorotris(perfluoroethyl)phosphate,C(C(F)(F)[P-](C(C(F)(F)F)(F)F)(C(C(F)(F)F)(F)F)(F)(F)F)(F)(F)F,0.999770288,0.080416929,0.629057403,0.088352566,0.101037397,0.173656983,0.035562428,0.160226115,0.111703703,0.6850470129999999,0.103387572,0.81459203,0.041226728,0.584448733,0.935826435,0.999830071,6.890000000000001e-07,0.10021777,0.019674268,2.51e-11,9.26e-11,5.859999999999998e-17,1.09e-06,2.39e-11,7.52e-13,0.689127171,0.001309929,0.000960446,0.000594813,0.999390325,0.956196514,0.362301988,0.760130249,0.999998998,0.789920435,0.055961926,0.267947289,0.15131528800000002,0.927456335,0.0,0.745438816,0.0,0.999954905,0.0,0.014709093,0.0,0.981517924,0.0064709680000000006,0.6900649240000001,0.061316334000000014,0.033330413,9.939999999999999e-22,0.142492255,0.062963133,0.034722889,4.83e-15,0.0111776,0.01897584,0.055286669,0.994486572,5.7e-08,0.117447624,0.0,1.14e-21,2.4e-23,0.6299116379999999,0.008721533,5.76e-21,3.61e-15,0.145980119,1.74e-22,0.999132617,0.059983379,9.05e-08,4.61e-10,0.157072376,6.03e-26,0.023724068,0.080760151,0.027500884,0.004928455,0.973517553,0.148973309,0.167096874,0.075581009,8.789999999999997e-24,0.675778126,0.030449467,0.025836931,5.3e-05,1.4299999999999998e-16,0.03731604,0.999841083,0.0,0.971718592,0.498785002,1.2e-11,2.8600000000000005e-09,0.008253923,0.030994493,2.99e-06,0.277639012,5.3e-05,0.006171383000000001,5.3e-05,0.5,0.384710451,5.3e-05,5.3e-05,0.164664515,5.3e-05,0.0,0.091902027,0.020286834,5.71e-19,3.32e-10,9.64e-10,7.109999999999998e-15,5.839999999999999e-13,1.2e-20,0.16507954800000002,0.167040631,0.166498334,0.166486816,0.202864661,0.06936588099999999,7.109999999999998e-15,0.16834648,0.167982932,6.87e-10,0.001181573,0.164332634,0.0008377769999999999,0.166325734,0.163034142,0.16507954800000002,9.57e-08,3.5e-08,0.168206175,1.0,0.167346595,7.140000000000002e-07,2.64e-12,0.099912791,2.87e-10,0.377737848,0.004506168,0.133250251,0.034729928,1.61e-09,1.88e-18,2.09e-07,7.109999999999998e-15,0.499264281,0.164929402,1.32e-17,2.1099999999999998e-16,1.17e-09,0.999980847,6.25e-10,0.16814918199999998,0.165450729,1.17e-13,0,0.164668868,0.166924728,0,5.0999999999999993e-08,7.109999999999998e-15,0.154654108,2.79e-22,0.0,0.167639733,6.31e-25,0.16818613,0.009088503,0.168363202,8.27e-11,0.156346354,0,0,0.021135424,0.021135424,2.39e-20,0,8.34e-25,5.3e-05,0.156951066,4.03e-08,1.55e-23,1.59e-17,5.77e-14,2.96e-11,0.16837836899999994,0.167380186,1.48e-18,2.3199999999999997e-16,4.7e-08,0.166633397,0.147811917
hexafluorophosphate,F[P-](F)(F)(F)(F)F,0.997113622,0.001548706,0.0013715720000000002,3.02e-05,0.000156619,0.000110324,2.14e-05,0.002987086,0.00026089900000000004,0.009307918,6.35e-07,3.09e-06,1.7e-05,1.34e-05,0.6802820159999999,0.906281011,6.890000000000001e-07,0.10021777,0.019674268,2.51e-11,9.26e-11,5.859999999999998e-17,1.09e-06,2.39e-11,7.52e-13,0.002745263,0.009023594,0.001588496,0.0006831130000000001,2.16e-14,0.988195052,0.000480916,0.004181186,0.999998998,0.002752083,1.12e-06,1.0,0.000113037,0.079056648,0.0,0.053505346,0.0,0.999954905,0.0,0.014709093,0.0,0.493441993,1.29e-05,0.002718623,0.061316334000000014,0.033330413,9.939999999999999e-22,0.142492255,0.062963133,0.034722889,4.83e-15,0.0111776,0.01897584,0.055286669,0.490771238,5.7e-08,0.002152298,0.0,1.14e-21,2.4e-23,0.030513343,0.008721533,5.76e-21,3.61e-15,0.145980119,1.74e-22,0.99216175,0.059983379,9.05e-08,4.61e-10,0.157072376,6.03e-26,0.023724068,0.080760151,0.027500884,0.004928455,0.8643223659999999,0.16344965,0.167096874,0.075581009,8.789999999999997e-24,0.019854397,0.030449467,0.025836931,5.3e-05,1.4299999999999998e-16,0.03731604,0.998730588,0.0,0.975908072,0.000264281,1.2e-11,2.8600000000000005e-09,0.008253923,0.030994493,2.99e-06,0.277639012,5.3e-05,0.006171383000000001,5.3e-05,0.5,0.384710451,5.3e-05,5.3e-05,0.164664515,5.3e-05,0.998653446,0.399820633,0.013057333,5.71e-19,3.32e-10,9.64e-10,7.109999999999998e-15,5.839999999999999e-13,1.2e-20,0.16507954800000002,0.167040631,0.166498334,0.166486816,0.202864661,0.06936588099999999,7.109999999999998e-15,0.16834648,0.167982932,6.87e-10,0.001181573,0.164332634,0.0008377769999999999,0.166325734,0.163034142,0.16507954800000002,9.57e-08,3.5e-08,0.168206175,0.165806858,0.167346595,7.140000000000002e-07,2.64e-12,0.099912791,2.87e-10,0.377737848,0.004506168,0.133250251,0.034729928,1.61e-09,1.88e-18,2.09e-07,7.109999999999998e-15,0.499264281,0.164929402,1.32e-17,2.1099999999999998e-16,1.17e-09,0.998050447,6.25e-10,0.16814918199999998,0.165450729,1.17e-13,0,0.164668868,0.166924728,0,5.0999999999999993e-08,7.109999999999998e-15,0.154654108,2.79e-22,0.0,0.167639733,6.31e-25,0.16818613,0.009088503,0.168363202,8.27e-11,0.156346354,0,0,0.021135424,0.021135424,2.39e-20,0,8.34e-25,5.3e-05,0.156951066,4.03e-08,1.55e-23,1.59e-17,5.77e-14,2.96e-11,0.16837836899999994,0.167380186,1.48e-18,2.3199999999999997e-16,4.7e-08,0.166633397,0.18936010600000006
bis(oxalato)borate,[B-]12(OC(=O)C(=O)O1)OC(=O)C(=O)O2,0.874726908,0.018443027,0.014942671,0.004093642,0.002569315,0.012636351,0.00429216,0.003120071,0.005886379000000001,0.002753093,0.007354236,0.003899116,0.011015849,0.006183974,0.912028179,0.816670022,6.890000000000001e-07,0.10021777,0.019674268,2.51e-11,9.26e-11,5.859999999999998e-17,1.09e-06,0.553776224,7.52e-13,0.012254881,0.013028792,0.004885177,0.002930051,2.16e-14,0.754541755,0.014188842,0.01798796,0.999998998,0.004569079,0.000911022,0.117795412,0.0066422140000000005,0.071912667,0.999999846,0.071912667,0.999842671,0.998881322,0.99810331,0.047782016,3.1e-08,0.005728441999999999,0.000913166,0.011927808,0.061316334000000014,0.8063277120000001,9.939999999999999e-22,0.957848306,0.937036867,0.034722889,4.83e-15,0.0111776,0.910336415,0.055286669,0.727065203,5.7e-08,0.002152298,0.0,0.996527428,0.942792245,0.050850638,0.744559874,5.76e-21,3.61e-15,0.145980119,1.74e-22,0.991240742,0.059983379,0.929492977,4.61e-10,0.157072376,6.03e-26,0.023724068,0.080760151,0.027500884,0.120265673,0.930702694,0.7802414120000001,0.167096874,0.075581009,8.789999999999997e-24,0.019854397,0.030449467,0.025836931,5.3e-05,1.4299999999999998e-16,0.03731604,6.95e-13,0.0,9.8e-13,0.409194207,0.962519379,2.8600000000000005e-09,0.008253923,0.030994493,2.99e-06,0.277639012,5.3e-05,0.8000465859999999,5.3e-05,0.5,1.0,5.3e-05,5.3e-05,0.164664515,5.3e-05,0.998653446,0.114832128,0.020286834,5.71e-19,3.32e-10,9.64e-10,7.109999999999998e-15,5.839999999999999e-13,1.2e-20,0.16507954800000002,0.167040631,0.166498334,0.166486816,0.942944011,0.983521663,7.109999999999998e-15,0.16834648,0.167982932,6.87e-10,0.001181573,0.164332634,0.0008377769999999999,0.166325734,0.163034142,0.16507954800000002,9.57e-08,3.5e-08,0.168206175,0.165806858,0.167346595,7.140000000000002e-07,2.64e-12,0.099912791,2.87e-10,0.377737848,0.004506168,0.133250251,0.034729928,1.61e-09,1.88e-18,2.09e-07,7.109999999999998e-15,0.499264281,0.164929402,1.32e-17,2.1099999999999998e-16,1.17e-09,3.26e-22,6.25e-10,0.16814918199999998,0.165450729,1.17e-13,0,0.164668868,0.166924728,0,5.0999999999999993e-08,7.109999999999998e-15,0.154654108,2.79e-22,0.0,0.167639733,6.31e-25,0.16818613,0.009088503,0.168363202,8.27e-11,0.156346354,0,0,0.021135424,0.021135424,2.39e-20,0,8.34e-25,5.3e-05,0.156951066,4.03e-08,1.55e-23,1.59e-17,5.77e-14,2.96e-11,0.16837836899999994,0.167380186,1.48e-18,2.3199999999999997e-16,4.7e-08,0.166633397,0.135800998
trifluorotris(perfluoroethyl)phosphate(v),C(C(F)(F)[P-](C(C(F)(F)F)(F)F)(C(C(F)(F)F)(F)F)(F)(F)F)(F)(F)F,0.999770288,0.080416929,0.629057403,0.088352566,0.101037397,0.173656983,0.035562428,0.160226115,0.111703703,0.6850470129999999,0.103387572,0.81459203,0.041226728,0.584448733,0.935826435,0.999830071,6.890000000000001e-07,0.10021777,0.019674268,2.51e-11,9.26e-11,5.859999999999998e-17,1.09e-06,2.39e-11,7.52e-13,0.689127171,0.001309929,0.000960446,0.000594813,0.999390325,0.956196514,0.362301988,0.760130249,0.999998998,0.789920435,0.055961926,0.267947289,0.15131528800000002,0.927456335,0.0,0.745438816,0.0,0.999954905,0.0,0.014709093,0.0,0.981517924,0.0064709680000000006,0.6900649240000001,0.061316334000000014,0.033330413,9.939999999999999e-22,0.142492255,0.062963133,0.034722889,4.83e-15,0.0111776,0.01897584,0.055286669,0.994486572,5.7e-08,0.117447624,0.0,1.14e-21,2.4e-23,0.6299116379999999,0.008721533,5.76e-21,3.61e-15,0.145980119,1.74e-22,0.999132617,0.059983379,9.05e-08,4.61e-10,0.157072376,6.03e-26,0.023724068,0.080760151,0.027500884,0.004928455,0.973517553,0.148973309,0.167096874,0.075581009,8.789999999999997e-24,0.675778126,0.030449467,0.025836931,5.3e-05,1.4299999999999998e-16,0.03731604,0.999841083,0.0,0.971718592,0.498785002,1.2e-11,2.8600000000000005e-09,0.008253923,0.030994493,2.99e-06,0.277639012,5.3e-05,0.006171383000000001,5.3e-05,0.5,0.384710451,5.3e-05,5.3e-05,0.164664515,5.3e-05,0.0,0.091902027,0.020286834,5.71e-19,3.32e-10,9.64e-10,7.109999999999998e-15,5.839999999999999e-13,1.2e-20,0.16507954800000002,0.167040631,0.166498334,0.166486816,0.202864661,0.06936588099999999,7.109999999999998e-15,0.16834648,0.167982932,6.87e-10,0.001181573,0.164332634,0.0008377769999999999,0.166325734,0.163034142,0.16507954800000002,9.57e-08,3.5e-08,0.168206175,1.0,0.167346595,7.140000000000002e-07,2.64e-12,0.099912791,2.87e-10,0.377737848,0.004506168,0.133250251,0.034729928,1.61e-09,1.88e-18,2.09e-07,7.109999999999998e-15,0.499264281,0.164929402,1.32e-17,2.1099999999999998e-16,1.17e-09,0.999980847,6.25e-10,0.16814918199999998,0.165450729,1.17e-13,0,0.164668868,0.166924728,0,5.0999999999999993e-08,7.109999999999998e-15,0.154654108,2.79e-22,0.0,0.167639733,6.31e-25,0.16818613,0.009088503,0.168363202,8.27e-11,0.156346354,0,0,0.021135424,0.021135424,2.39e-20,0,8.34e-25,5.3e-05,0.156951066,4.03e-08,1.55e-23,1.59e-17,5.77e-14,2.96e-11,0.16837836899999994,0.167380186,1.48e-18,2.3199999999999997e-16,4.7e-08,0.166633397,0.147811917
trifluoro(trifluoromethyl)borate,[B-](C(F)(F)F)(F)(F)F,0.995127143,0.001565676,0.002302637,0.000129968,0.000100833,0.000486237,0.000139831,0.000316897,0.000438993,0.000164363,0.000117344,8.58e-05,1.7e-05,1.34e-05,0.7979256109999999,0.915783781,6.890000000000001e-07,0.10021777,0.019674268,2.51e-11,9.26e-11,5.859999999999998e-17,1.09e-06,2.39e-11,7.52e-13,0.001968738,0.118556069,0.009599928,0.002319474,0.999390325,0.979024654,0.000997593,0.00299507,0.999998998,0.00479607,0.000236116,0.212145391,0.000291442,0.072494965,0.999935579,0.072494965,0.996696357,0.999954905,0.979823974,0.022261756,0.543658831,0.181920018,2.29e-05,0.001940236,0.061316334000000014,0.033330413,9.939999999999999e-22,0.142492255,0.062963133,0.034722889,4.83e-15,0.0111776,0.01897584,0.055286669,0.490771238,5.7e-08,0.002152298,0.0,1.14e-21,2.4e-23,0.032017547,0.507111348,5.76e-21,3.61e-15,0.145980119,1.74e-22,0.965961967,0.059983379,0.8660909440000001,4.61e-10,0.157072376,6.03e-26,0.023724068,0.080760151,0.027500884,0.004928455,0.873118299,0.150483716,0.167096874,0.075581009,8.789999999999997e-24,0.106688691,0.030449467,0.025836931,5.3e-05,1.4299999999999998e-16,0.03731604,0.998811338,0.0,9.8e-13,0.072462997,1.2e-11,2.8600000000000005e-09,0.008253923,0.030994493,2.99e-06,0.277639012,5.3e-05,0.006171383000000001,5.3e-05,0.5,0.384710451,5.3e-05,5.3e-05,0.164664515,5.3e-05,0.0,0.091902027,0.020286834,5.71e-19,3.32e-10,9.64e-10,7.109999999999998e-15,5.839999999999999e-13,1.2e-20,0.16507954800000002,0.167040631,0.166498334,0.166486816,0.202864661,0.06936588099999999,7.109999999999998e-15,0.16834648,0.167982932,6.87e-10,0.001181573,0.164332634,0.0008377769999999999,0.166325734,0.163034142,0.16507954800000002,9.57e-08,3.5e-08,0.168206175,0.999999451,0.167346595,7.140000000000002e-07,2.64e-12,0.099912791,2.87e-10,0.377737848,0.004506168,0.133250251,0.034729928,1.61e-09,1.88e-18,2.09e-07,7.109999999999998e-15,0.499264281,0.164929402,1.32e-17,2.1099999999999998e-16,1.17e-09,0.998050447,6.25e-10,0.16814918199999998,0.165450729,1.17e-13,0,0.164668868,0.166924728,0,5.0999999999999993e-08,7.109999999999998e-15,0.154654108,2.79e-22,0.0,0.167639733,6.31e-25,0.16818613,0.009088503,0.168363202,8.27e-11,0.156346354,0,0,0.021135424,0.021135424,2.39e-20,0,8.34e-25,5.3e-05,0.156951066,4.03e-08,1.55e-23,1.59e-17,5.77e-14,2.96e-11,0.16837836899999994,0.167380186,1.48e-18,2.3199999999999997e-16,4.7e-08,0.166633397,0.180580834
di(dicyanamide),[N-](C#N)C#N.[N-](C#N)C#N,1.96e-05,0.005977771999999999,0.006000500000000001,0.001103873,0.000709879,0.0039280140000000005,0.000313888,0.000494695,7e-05,2.18e-05,2.34e-05,2.5e-05,4.09e-05,2.8300000000000007e-05,4.07e-10,2.18e-08,6.890000000000001e-07,0.10021777,0.019674268,2.51e-11,0.8978983140000001,5.859999999999998e-17,1.09e-06,0.33818226799999995,0.851630157,0.001583451,0.011447588,0.004015865,0.001290249,2.16e-14,0.624111538,0.003382784,0.002445738,0.999998998,0.03315828,0.963259254,1.0,0.002183967,0.024577154,0.22621348,0.024577154,0.010413775,0.998461733,0.006063619,0.919342776,0.761322611,0.060996102,0.000767788,0.0015809670000000002,0.061316334000000014,0.5,9.939999999999999e-22,0.142492255,0.062963133,0.034722889,4.83e-15,0.0111776,0.307072713,0.055286669,0.34646436700000005,5.7e-08,0.002152298,0.0,1.14e-21,2.4e-23,0.030513343,0.812105443,5.76e-21,3.61e-15,0.145980119,1.74e-22,1.18e-10,0.672328771,9.05e-08,4.61e-10,0.157072376,6.03e-26,0.023724068,0.574891955,0.027500884,0.004928455,0.12445963,0.07318165,1.0,0.075581009,8.789999999999997e-24,0.019854397,0.030449467,0.050275642,5.3e-05,0.7639669659999999,0.03731604,6.95e-13,0.0,9.8e-13,0.000264281,1.2e-11,0.993321841,0.008253923,0.030994493,2.99e-06,0.98533644,5.3e-05,0.87813635,5.3e-05,0.5,0.384710451,5.3e-05,5.3e-05,0.164664515,5.3e-05,0.998653446,0.399820633,0.020286834,5.71e-19,3.32e-10,9.64e-10,7.109999999999998e-15,5.839999999999999e-13,1.2e-20,0.16507954800000002,0.167040631,0.166498334,0.166486816,0.202864661,0.06936588099999999,7.109999999999998e-15,0.16834648,0.167982932,0.966842384,0.001181573,0.164332634,0.0008377769999999999,0.166325734,0.163034142,0.16507954800000002,9.57e-08,3.5e-08,0.168206175,0.165806858,0.167346595,7.140000000000002e-07,2.64e-12,0.099912791,2.87e-10,0.377737848,0.004506168,0.133250251,0.034729928,1.61e-09,1.88e-18,2.09e-07,7.109999999999998e-15,0.499264281,0.164929402,1.32e-17,2.1099999999999998e-16,1.17e-09,3.26e-22,6.25e-10,0.16814918199999998,0.165450729,1.17e-13,0,0.164668868,0.166924728,0,5.0999999999999993e-08,7.109999999999998e-15,0.154654108,2.79e-22,0.992021194,0.167639733,6.31e-25,0.16818613,0.009088503,0.168363202,8.27e-11,0.156346354,0,0,0.021135424,0.021135424,2.39e-20,0,8.34e-25,5.3e-05,0.156951066,4.03e-08,1.55e-23,1.59e-17,5.77e-14,2.96e-11,0.16837836899999994,0.167380186,1.48e-18,2.3199999999999997e-16,4.7e-08,0.166633397,0.288323745
taurate,C(CS(=O)(=O)[O-])N,0.991087111,0.003663991,0.000856821,0.000220844,0.000521451,0.000354625,0.000243836,0.004030135,0.000355648,0.005604901999999999,0.000114392,0.001999379,0.000164815,0.000934608,0.832001282,0.647665041,6.890000000000001e-07,0.236493876,0.019674268,2.51e-11,9.26e-11,5.859999999999998e-17,1.09e-06,2.39e-11,0.405348759,0.001096028,0.986122058,0.7879994020000001,0.072555576,0.999390325,0.985274547,0.000480916,0.00128284,0.999998998,0.0024135610000000003,0.0016899220000000002,0.697502078,0.000360709,0.047855352,0.999999673,0.047855352,0.035372312,0.485180035,0.025351024,0.038011568,7.94e-12,0.010670503,0.000246298,0.001101681,0.7072786870000001,0.193672288,9.939999999999999e-22,0.142492255,0.062963133,0.034722889,4.83e-15,0.0111776,0.307072713,0.47446924,0.207512384,5.7e-08,0.052056904,0.0,1.14e-21,2.4e-23,0.027765259,0.369933938,5.76e-21,3.61e-15,0.145980119,1.74e-22,1.18e-10,0.059983379,0.769180737,4.61e-10,0.157072376,6.03e-26,0.023724068,0.155283385,0.615698423,0.004928455,0.486639925,0.204746321,0.167096874,0.075581009,0.986924807,0.019854397,0.423857449,0.025836931,5.3e-05,1.4299999999999998e-16,0.342157627,6.95e-13,0.0,9.8e-13,0.295235456,0.484356653,2.8600000000000005e-09,0.008253923,0.030994493,2.99e-06,0.277639012,5.3e-05,0.623648518,5.3e-05,0.5,0.384710451,5.3e-05,5.3e-05,0.164664515,5.3e-05,0.998653446,0.381623926,0.017036000000000003,5.71e-19,3.32e-10,9.64e-10,7.109999999999998e-15,5.839999999999999e-13,1.2e-20,0.16507954800000002,0.167040631,0.166498334,0.166486816,0.202864661,0.06936588099999999,7.109999999999998e-15,0.16834648,0.167982932,6.87e-10,0.001181573,0.999887438,0.0008377769999999999,0.166325734,0.163034142,0.16507954800000002,9.57e-08,3.5e-08,0.168206175,0.165806858,0.167346595,7.140000000000002e-07,2.64e-12,0.099912791,2.87e-10,0.377737848,0.004506168,0.133250251,0.034729928,1.61e-09,1.88e-18,2.09e-07,7.109999999999998e-15,0.499264281,0.164929402,1.32e-17,2.1099999999999998e-16,1.17e-09,3.26e-22,6.25e-10,0.16814918199999998,0.165450729,1.17e-13,0,0.164668868,0.166924728,0,5.0999999999999993e-08,7.109999999999998e-15,0.154654108,2.79e-22,0.0,0.167639733,6.31e-25,0.16818613,0.009088503,0.168363202,8.27e-11,0.156346354,0,0,0.021135424,0.021135424,2.39e-20,0,8.34e-25,5.3e-05,0.156951066,4.03e-08,1.55e-23,1.59e-17,5.77e-14,2.96e-11,0.16837836899999994,0.167380186,1.48e-18,2.3199999999999997e-16,4.7e-08,0.166633397,0.295007003
trifluoromethansulfate,C(F)(F)(F)S(=O)(=O)[O-],0.997446925,0.005796438,0.002302637,0.000110825,0.00032027900000000003,0.000486237,6.17e-05,0.001831739,0.00021218400000000005,0.0031820140000000004,5.59e-05,0.000850677,1.7e-05,1.34e-05,0.8294954590000001,0.654704662,6.890000000000001e-07,0.10021777,0.019674268,2.51e-11,9.26e-11,5.859999999999998e-17,1.09e-06,2.39e-11,0.691438049,0.003220697,0.798261793,0.057481226,0.00759098,0.999390325,0.980759697,0.000997593,0.004911728,0.999998998,0.005018662,0.000261325,0.216678392,0.000401483,0.079264745,0.999999622,0.079264745,0.985445772,0.999954905,0.990435025,0.024429576,9.71e-12,0.0368663,2.8300000000000007e-05,0.0031995540000000003,0.061316334000000014,0.124047371,9.939999999999999e-22,0.142492255,0.062963133,0.034722889,4.83e-15,0.0111776,0.168438018,0.055286669,0.490771238,5.7e-08,0.002152298,0.0,1.14e-21,2.4e-23,0.032017547,0.111710429,5.76e-21,0.994447099,0.145980119,1.74e-22,0.88739103,0.059983379,0.769180737,0.990503572,0.157072376,6.03e-26,0.023724068,0.080760151,0.027500884,0.004928455,0.873325712,0.204746321,0.167096874,0.075581009,8.789999999999997e-24,0.096000398,0.030449467,0.025836931,5.3e-05,1.4299999999999998e-16,0.03731604,0.996005971,0.0,9.8e-13,0.159778086,0.484356653,2.8600000000000005e-09,0.008253923,0.030994493,2.99e-06,0.277639012,5.3e-05,0.271973191,5.3e-05,0.5,0.384710451,5.3e-05,5.3e-05,0.164664515,5.3e-05,0.998653446,0.399820633,0.015654588,5.71e-19,3.32e-10,9.64e-10,7.109999999999998e-15,5.839999999999999e-13,1.2e-20,0.16507954800000002,0.167040631,0.166498334,0.166486816,0.202864661,0.06936588099999999,7.109999999999998e-15,0.16834648,0.167982932,6.87e-10,0.001181573,0.164332634,0.0008377769999999999,0.166325734,0.163034142,0.16507954800000002,9.57e-08,3.5e-08,0.168206175,0.999999451,0.167346595,7.140000000000002e-07,2.64e-12,0.099912791,2.87e-10,0.377737848,0.004506168,0.133250251,0.034729928,1.61e-09,1.88e-18,2.09e-07,7.109999999999998e-15,0.499264281,0.164929402,1.32e-17,2.1099999999999998e-16,1.17e-09,0.987134747,6.25e-10,0.16814918199999998,0.165450729,1.17e-13,0,0.164668868,0.166924728,0,5.0999999999999993e-08,7.109999999999998e-15,0.154654108,2.79e-22,0.0,0.167639733,6.31e-25,0.16818613,0.009088503,0.168363202,8.27e-11,0.156346354,0,0,0.021135424,0.021135424,2.39e-20,0,8.34e-25,5.3e-05,0.156951066,4.03e-08,1.55e-23,1.59e-17,5.77e-14,2.96e-11,0.16837836899999994,0.167380186,1.48e-18,2.3199999999999997e-16,4.7e-08,0.166633397,0.188628756
